Unnamed: 0.1,Unnamed: 0,file_path,src,actor,gender,intensity,statement,repeat,emotion,transcript,stress_label,Pitch
836,326,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-01-01-06.wav,1,6,female,0,0,0,1,kids are talking by the door,0,1900.9738
457,348,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-01-02-06.wav,1,6,female,0,0,1,1,kids are talking by the door,0,1885.7437
130,344,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-02-01-06.wav,1,6,female,0,1,0,1,dogs are sitting by the door,0,1828.8544
834,300,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-02-02-06.wav,1,6,female,0,1,1,1,dogs are sitting by the door,0,1859.6389
607,349,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-01-06.wav,1,6,female,0,0,0,2,kids are talking by the door,0,1824.2655
520,325,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-02-06.wav,1,6,female,0,0,1,2,kids are talking by the door,0,1861.0582
1126,301,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-02-01-06.wav,1,6,female,0,1,0,2,dogs are sitting by the door,0,1706.5548
1402,343,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-02-02-06.wav,1,6,female,0,1,1,2,dogs are sitting by the door,0,1753.2158
674,302,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-01-01-06.wav,1,6,female,1,0,0,2,kids are talking by the door,0,1769.698
171,342,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-01-02-06.wav,1,6,female,1,0,1,2,kids are talking by the door,0,1813.6576
806,347,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-02-01-06.wav,1,6,female,1,1,0,2,jogger sitting by the door,0,1768.9591
456,327,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-02-02-06.wav,1,6,female,1,1,1,2,dogs are sitting by the door,0,1381.0986
912,341,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-01-06.wav,1,6,female,0,0,0,3,kids are talking by the door,0,1952.9642
49,303,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-02-06.wav,1,6,female,0,0,1,3,keep the talking by the door,0,2023.9572
487,328,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-02-01-06.wav,1,6,female,0,1,0,3,toxic sitting by the door,0,1902.2557
292,346,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-02-02-06.wav,1,6,female,0,1,1,3,charger sitting by the door,0,1953.0244
767,329,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-01-01-06.wav,1,6,female,1,0,0,3,Could not process audio transcription.,0,2031.8218
1198,345,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-01-02-06.wav,1,6,female,1,0,1,3,can you talking about the door,0,2038.7592
1027,340,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-02-01-06.wav,1,6,female,1,1,0,3,talk the ceiling by the door,0,2029.6117
1079,304,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-02-02-06.wav,1,6,female,1,1,1,3,turn the ceiling by the door,0,1933.8693
603,336,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-01-01-06.wav,1,6,female,0,0,0,4,khidder talking by the door,2,1893.1576
39,310,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-01-02-06.wav,1,6,female,0,0,1,4,kids are talking by the door,2,1937.4011
551,319,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-02-01-06.wav,1,6,female,0,1,0,4,dogs are sitting by the door,2,1877.736
765,357,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-02-02-06.wav,1,6,female,0,1,1,4,dogs are sitting by the door,2,1794.9858
489,318,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-01-01-06.wav,1,6,female,1,0,0,4,talking with you,2,2022.3224
146,358,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-01-02-06.wav,1,6,female,1,0,1,4,it's not talking by the door,2,1971.8438
151,339,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-02-01-06.wav,1,6,female,1,1,0,4,Could not process audio transcription.,2,1953.4779
661,307,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-02-02-06.wav,1,6,female,1,1,1,4,doctor sitting by the door,2,2028.5627
425,352,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-01-01-06.wav,1,6,female,0,0,0,5,kids talking by the door,1,1960.257
1009,324,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-01-02-06.wav,1,6,female,0,0,1,5,kids are talking by the door,1,1800.4617
1081,313,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-01-06.wav,1,6,female,0,1,0,5,dogs are sitting by the door,1,1905.0259
471,333,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-02-06.wav,1,6,female,0,1,1,5,dogs are sitting by the door,1,1920.8834
325,312,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-01-01-06.wav,1,6,female,1,0,0,5,talking by the door,1,1922.2263
664,334,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-01-02-06.wav,1,6,female,1,0,1,5,talking by the door,1,1940.5593
507,355,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-02-01-06.wav,1,6,female,1,1,0,5,jokes are sitting by the door,1,1851.4261
533,321,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-02-02-06.wav,1,6,female,1,1,1,5,jokes are sitting by the door,1,1889.122
376,323,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-01-01-06.wav,1,6,female,0,0,0,6,kids are talking by the door,2,1930.6962
329,353,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-01-02-06.wav,1,6,female,0,0,1,6,kids are talking by the door,2,1985.6118
506,332,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-01-06.wav,1,6,female,0,1,0,6,dogs are sitting by the door,2,1813.0066
549,314,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-02-06.wav,1,6,female,0,1,1,6,dogs are sitting by the door,2,1914.6665
1004,335,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-01-01-06.wav,1,6,female,1,0,0,6,Could not process audio transcription.,2,2021.549
588,311,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-01-02-06.wav,1,6,female,1,0,1,6,Could not process audio transcription.,2,2072.6025
262,322,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-02-01-06.wav,1,6,female,1,1,0,6,Could not process audio transcription.,2,2057.571
131,354,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-02-02-06.wav,1,6,female,1,1,1,6,Could not process audio transcription.,2,2062.4766
166,309,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-01-01-06.wav,1,6,female,0,0,0,7,can you talking by the door,1,1871.4344
1337,337,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-01-02-06.wav,1,6,female,0,0,1,7,kids are talking by the door,1,1896.1227
1025,356,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-02-01-06.wav,1,6,female,0,1,0,7,dogs are sitting by the door,1,1798.9059
1093,320,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-02-02-06.wav,1,6,female,0,1,1,7,toxic sitting by the door,1,1774.3738
634,359,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-01-01-06.wav,1,6,female,1,0,0,7,can you talking by the door,1,2018.3807
1253,317,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-01-02-06.wav,1,6,female,1,0,1,7,kids talking by the door,1,1882.1112
418,308,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-02-01-06.wav,1,6,female,1,1,0,7,dogs are singing by the door,1,1762.1774
845,338,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-02-02-06.wav,1,6,female,1,1,1,7,toxic sitting by the door,1,1397.4602
681,305,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-01-01-06.wav,1,6,female,0,0,0,8,can you talking by the door,0,1818.4254
375,331,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-01-02-06.wav,1,6,female,0,0,1,8,kids are talking by the door,0,1838.5894
280,351,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-02-01-06.wav,1,6,female,0,1,0,8,talk just sitting by the door,0,1866.5568
1369,315,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-02-02-06.wav,1,6,female,0,1,1,8,sitting by the door,0,1738.7913
347,350,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-01-01-06.wav,1,6,female,1,0,0,8,can you talking by the door,0,1914.2721
152,316,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-01-02-06.wav,1,6,female,1,0,1,8,can you talking by the door,0,1914.7352
157,306,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-02-01-06.wav,1,6,female,1,1,0,8,doctor sitting by the door,0,1915.2944
1410,330,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-02-02-06.wav,1,6,female,1,1,1,8,talk to sitting by the door,0,1938.5688
677,388,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-01-01-07.wav,1,7,male,0,0,0,1,kids talking by the door,0,1718.9376
1303,406,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-01-02-07.wav,1,7,male,0,0,1,1,kheta talking by the door,0,1550.8438
1228,400,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-02-01-07.wav,1,7,male,0,1,0,1,dogs are sitting by the door,0,1637.1232
842,364,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-02-02-07.wav,1,7,male,0,1,1,1,dogs are sitting by the door,0,1580.358
460,405,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-01-01-07.wav,1,7,male,0,0,0,2,kids are talking by the door,0,1368.3014
738,389,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-01-02-07.wav,1,7,male,0,0,1,2,kids are talking by the door,0,1628.1049
201,363,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-02-01-07.wav,1,7,male,0,1,0,2,doctor sitting by the door,0,1488.0609
1350,401,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-02-02-07.wav,1,7,male,0,1,1,2,doctor sitting by the door,0,1579.9458
585,362,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-01-01-07.wav,1,7,male,1,0,0,2,kids are talking by the door,0,1836.1572
1212,402,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-01-02-07.wav,1,7,male,1,0,1,2,change the talking by the door,0,1841.2972
1100,407,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-02-01-07.wav,1,7,male,1,1,0,2,dogs are sitting by the door,0,1715.5454
1371,387,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-02-02-07.wav,1,7,male,1,1,1,2,dogs are sitting by the door,0,1565.5348
1182,403,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-01-01-07.wav,1,7,male,0,0,0,3,canter talking by the door,0,1560.889
23,361,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-01-02-07.wav,1,7,male,0,0,1,3,kids talking by the door,0,1654.2737
807,386,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-02-01-07.wav,1,7,male,0,1,0,3,doctor sitting by the door,0,1641.278
800,408,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-02-02-07.wav,1,7,male,0,1,1,3,doctor sitting by the door,0,1641.278
1400,385,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-01-01-07.wav,1,7,male,1,0,0,3,kids are talking by the door,0,1579.4277
519,409,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-01-02-07.wav,1,7,male,1,0,1,3,kids are talking by the door,0,1886.4409
712,404,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-02-01-07.wav,1,7,male,1,1,0,3,dogs are sitting by the door,0,1662.4364
809,360,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-02-02-07.wav,1,7,male,1,1,1,3,dogs are sitting by the door,0,1551.3417
906,395,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-01-01-07.wav,1,7,male,0,0,0,4,Qatar talking by the door,2,1752.4012
179,371,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-01-02-07.wav,1,7,male,0,0,1,4,kheter talking by the door,2,1503.0929
66,382,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-02-01-07.wav,1,7,male,0,1,0,4,dogs are sitting by the door,2,1583.1096
829,414,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-02-02-07.wav,1,7,male,0,1,1,4,dogs are sitting by the door,2,1664.1501
897,383,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-01-01-07.wav,1,7,male,1,0,0,4,kids are talking by the door,2,1664.528
358,413,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-01-02-07.wav,1,7,male,1,0,1,4,kids talking by the door,2,1862.1909
1288,392,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-02-01-07.wav,1,7,male,1,1,0,4,talk to sitting by the door,2,1350.8151
21,374,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-02-02-07.wav,1,7,male,1,1,1,4,dogs are sitting by the door,2,1601.7205
947,419,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-01-01-07.wav,1,7,male,0,0,0,5,kids are talking by the door,1,1924.7609
204,377,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-01-02-07.wav,1,7,male,0,0,1,5,kids are talking by the door,1,1757.8645
926,368,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-02-01-07.wav,1,7,male,0,1,0,5,dogs are sitting by the door,1,1503.6241
483,398,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-02-02-07.wav,1,7,male,0,1,1,5,dogs are sitting by the door,1,1755.2239
1059,369,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-01-01-07.wav,1,7,male,1,0,0,5,kids are talking by the door,1,1726.1721
1291,397,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-01-02-07.wav,1,7,male,1,0,1,5,kids are talking by the door,1,1916.8839
981,416,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-02-01-07.wav,1,7,male,1,1,0,5,dogs are sitting by the door,1,1889.389
85,380,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-02-02-07.wav,1,7,male,1,1,1,5,dogs are sitting by the door,1,1948.7411
1315,378,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-01-01-07.wav,1,7,male,0,0,0,6,kids are talking by the door,2,1413.6465
1317,418,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-01-02-07.wav,1,7,male,0,0,1,6,kids are talking by the door,2,1799.7754
1091,399,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-02-01-07.wav,1,7,male,0,1,0,6,dogs are sitting by the door,2,1763.2413
4,367,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-02-02-07.wav,1,7,male,0,1,1,6,dogs are sitting by the door,2,1847.3142
975,396,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-01-01-07.wav,1,7,male,1,0,0,6,kids are talking by the door,2,1834.7927
78,370,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-01-02-07.wav,1,7,male,1,0,1,6,future talking by the door,2,1708.7207
1330,379,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-02-01-07.wav,1,7,male,1,1,0,6,doctor sitting by the door,2,1799.9395
959,417,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-02-02-07.wav,1,7,male,1,1,1,6,dogs are sitting by the door,2,1806.9541
773,372,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-01-01-07.wav,1,7,male,0,0,0,7,can you talking by the door,1,1755.8
195,394,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-01-02-07.wav,1,7,male,0,0,1,7,guitar talking by the door,1,1790.8574
123,415,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-02-01-07.wav,1,7,male,0,1,0,7,doctor sitting by the door,1,1578.3251
509,381,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-02-02-07.wav,1,7,male,0,1,1,7,doctor sitting by the door,1,1561.0608
949,412,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-01-01-07.wav,1,7,male,1,0,0,7,kids are talking by the door,1,1711.271
1237,384,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-01-02-07.wav,1,7,male,1,0,1,7,kids are talking by the door,1,1710.2728
728,373,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-02-01-07.wav,1,7,male,1,1,0,7,dogs are sitting by the door,1,1492.6522
942,393,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-02-02-07.wav,1,7,male,1,1,1,7,dogs are sitting by the door,1,1622.1
893,366,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-01-01-07.wav,1,7,male,0,0,0,8,kids are talking by the door,0,1479.4758
411,390,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-01-02-07.wav,1,7,male,0,0,1,8,cheater talking by the door,0,1639.129
303,410,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-02-01-07.wav,1,7,male,0,1,0,8,dogs are sitting by the door,0,1433.2487
548,376,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-02-02-07.wav,1,7,male,0,1,1,8,doctor sitting by the door,0,1433.0725
286,411,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-01-01-07.wav,1,7,male,1,0,0,8,kids are talking by the door,0,1717.9585
948,375,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-01-02-07.wav,1,7,male,1,0,1,8,Haider talking by the door,0,1713.2612
114,365,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-02-01-07.wav,1,7,male,1,1,0,8,doctor sitting by the door,0,1679.6063
1318,391,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-02-02-07.wav,1,7,male,1,1,1,8,dogs are sitting by the door,0,1628.5
245,453,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-01-01-08.wav,1,8,female,0,0,0,1,kids are talking about the door,0,1217.2637
1028,431,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-01-02-08.wav,1,8,female,0,0,1,1,kids talking by the door,0,1223.4115
242,435,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-02-01-08.wav,1,8,female,0,1,0,1,toxicity in Bahadurgarh,0,963.5321
79,479,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-02-02-08.wav,1,8,female,0,1,1,1,toxicity in by the door,0,1090.0406
178,430,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-01-01-08.wav,1,8,female,0,0,0,2,can you talk in by the door,0,1277.1509
901,454,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-01-02-08.wav,1,8,female,0,0,1,2,can you talk in baby door,0,1350.0667
372,478,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-02-01-08.wav,1,8,female,0,1,0,2,dogs are sitting in Bangalore,0,1090.4868
707,436,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-02-02-08.wav,1,8,female,0,1,1,2,talk to Siri in by the door,0,997.887
211,477,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-01-01-08.wav,1,8,female,1,0,0,2,kids talking by the door,0,1488.7659
1148,437,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-01-02-08.wav,1,8,female,1,0,1,2,can you talking by the door,0,1426.418
285,432,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-02-01-08.wav,1,8,female,1,1,0,2,charger city in Bahadurgarh,0,1043.4094
1191,452,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-02-02-08.wav,1,8,female,1,1,1,2,talk to Siri in by the door,0,1215.3652
18,438,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-01-01-08.wav,1,8,female,0,0,0,3,did you talking by the door,0,1369.2006
1133,476,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-01-02-08.wav,1,8,female,0,0,1,3,could you talking by the door,0,1502.6343
